url,image_name,accession_number
http://fm-digital-assets.fieldmuseum.org/2819/118/V0616494F.jpg,V0616494F.jpg,1632249
http://fm-digital-assets.fieldmuseum.org/2819/054/V0616495F.jpg,V0616495F.jpg,1965761
http://fm-digital-assets.fieldmuseum.org/2819/062/V0616496F.jpg,V0616496F.jpg,1632252
http://fm-digital-assets.fieldmuseum.org/2819/068/V0616497F.jpg,V0616497F.jpg,1632250
http://fm-digital-assets.fieldmuseum.org/2818/765/V0616498F.jpg,V0616498F.jpg,1791397
http://fm-digital-assets.fieldmuseum.org/2819/126/V0616499F.jpg,V0616499F.jpg,1989091
http://fm-digital-assets.fieldmuseum.org/2818/645/V0616500F.jpg,V0616500F.jpg,1989092
http://fm-digital-assets.fieldmuseum.org/2818/536/V0616501F.jpg,V0616501F.jpg,1989089
http://fm-digital-assets.fieldmuseum.org/2818/499/V0616502F.jpg,V0616502F.jpg,1989090
http://fm-digital-assets.fieldmuseum.org/2818/580/V0616503F.jpg,V0616503F.jpg,1989088
http://fm-digital-assets.fieldmuseum.org/2818/545/V0616504F.jpg,V0616504F.jpg,2007292
http://fm-digital-assets.fieldmuseum.org/2819/201/V0616506F.jpg,V0616506F.jpg,2174482
http://fm-digital-assets.fieldmuseum.org/2818/571/V0616507F.jpg,V0616507F.jpg,2173662
http://fm-digital-assets.fieldmuseum.org/2818/333/V0616508F.jpg,V0616508F.jpg,2118605
http://fm-digital-assets.fieldmuseum.org/2819/333/V0616509F.jpg,V0616509F.jpg,2115796
http://fm-digital-assets.fieldmuseum.org/2818/602/V0616510F.jpg,V0616510F.jpg,2115208
http://fm-digital-assets.fieldmuseum.org/2818/868/V0616511F.jpg,V0616511F.jpg,2115210
http://fm-digital-assets.fieldmuseum.org/2818/595/V0616512F.jpg,V0616512F.jpg,1989080
http://fm-digital-assets.fieldmuseum.org/2818/216/V0616513F.jpg,V0616513F.jpg,1988925
http://fm-digital-assets.fieldmuseum.org/2818/294/V0616514F.jpg,V0616514F.jpg,1988928
http://fm-digital-assets.fieldmuseum.org/2819/218/V0616515F.jpg,V0616515F.jpg,1724517
http://fm-digital-assets.fieldmuseum.org/2818/639/V0616516F.jpg,V0616516F.jpg,1817151
http://fm-digital-assets.fieldmuseum.org/2819/287/V0616517F.jpg,V0616517F.jpg,2115381
http://fm-digital-assets.fieldmuseum.org/2818/728/V0616519F.jpg,V0616519F.jpg,1725132
http://fm-digital-assets.fieldmuseum.org/2818/334/V0616520F.jpg,V0616520F.jpg,1919307
http://fm-digital-assets.fieldmuseum.org/2818/825/V0616521F.jpg,V0616521F.jpg,1785449
http://fm-digital-assets.fieldmuseum.org/2818/822/V0616522F.jpg,V0616522F.jpg,1816153
http://fm-digital-assets.fieldmuseum.org/2818/412/V0616523F.jpg,V0616523F.jpg,2189683
http://fm-digital-assets.fieldmuseum.org/2818/332/V0616524F.jpg,V0616524F.jpg,061652
http://fm-digital-assets.fieldmuseum.org/2818/565/V0616525F.jpg,V0616525F.jpg,1724385
http://fm-digital-assets.fieldmuseum.org/2818/328/V0616526F.jpg,V0616526F.jpg,2065058
http://fm-digital-assets.fieldmuseum.org/2818/515/V0616527F.jpg,V0616527F.jpg,1764510
http://fm-digital-assets.fieldmuseum.org/2818/433/V0616528F.jpg,V0616528F.jpg,1975287
http://fm-digital-assets.fieldmuseum.org/2818/600/V0616529F.jpg,V0616529F.jpg,1724061
http://fm-digital-assets.fieldmuseum.org/2819/185/V0616530F.jpg,V0616530F.jpg,1975296
http://fm-digital-assets.fieldmuseum.org/2818/874/V0616531F.jpg,V0616531F.jpg,0024727
http://fm-digital-assets.fieldmuseum.org/2818/265/V0616532F.jpg,V0616532F.jpg,1722487
http://fm-digital-assets.fieldmuseum.org/2819/284/V0616533F.jpg,V0616533F.jpg,2220538
http://fm-digital-assets.fieldmuseum.org/2818/636/V0616534F.jpg,V0616534F.jpg,1791400
http://fm-digital-assets.fieldmuseum.org/2818/370/V0616535F.jpg,V0616535F.jpg,1709919
http://fm-digital-assets.fieldmuseum.org/2818/998/V0616536F.jpg,V0616536F.jpg,1791403
http://fm-digital-assets.fieldmuseum.org/2819/098/V0616537F.jpg,V0616537F.jpg,1791398
http://fm-digital-assets.fieldmuseum.org/2819/195/V0616538F.jpg,V0616538F.jpg,"<Error, Please Double Check>"
http://fm-digital-assets.fieldmuseum.org/2818/543/V0616539F.jpg,V0616539F.jpg,1791402
http://fm-digital-assets.fieldmuseum.org/2818/743/V0616540F.jpg,V0616540F.jpg,652550
http://fm-digital-assets.fieldmuseum.org/2819/008/V0616541F.jpg,V0616541F.jpg,1490827
http://fm-digital-assets.fieldmuseum.org/2818/376/V0616542F.jpg,V0616542F.jpg,1808232
http://fm-digital-assets.fieldmuseum.org/2818/427/V0616543F.jpg,V0616543F.jpg,579374
http://fm-digital-assets.fieldmuseum.org/2819/255/V0616544F.jpg,V0616544F.jpg,579182
http://fm-digital-assets.fieldmuseum.org/2818/598/V0616546F.jpg,V0616546F.jpg,652726
http://fm-digital-assets.fieldmuseum.org/2818/895/V0616547F.jpg,V0616547F.jpg,2062243
http://fm-digital-assets.fieldmuseum.org/2818/786/V0616548F.jpg,V0616548F.jpg,1990276
http://fm-digital-assets.fieldmuseum.org/2819/182/V0616549F.jpg,V0616549F.jpg,1990275
http://fm-digital-assets.fieldmuseum.org/2818/614/V0616550F.jpg,V0616550F.jpg,643140
http://fm-digital-assets.fieldmuseum.org/2818/270/V0616551F.jpg,V0616551F.jpg,1702601
http://fm-digital-assets.fieldmuseum.org/2819/335/V0616552F.jpg,V0616552F.jpg,1724450
http://fm-digital-assets.fieldmuseum.org/2818/913/V0616553F.jpg,V0616553F.jpg,1723792
http://fm-digital-assets.fieldmuseum.org/2818/306/V0616554F.jpg,V0616554F.jpg,676288
http://fm-digital-assets.fieldmuseum.org/2818/238/V0616555F.jpg,V0616555F.jpg,1945215
http://fm-digital-assets.fieldmuseum.org/2818/999/V0616556F.jpg,V0616556F.jpg,1945259
http://fm-digital-assets.fieldmuseum.org/2818/667/V0616557F.jpg,V0616557F.jpg,2098055
http://fm-digital-assets.fieldmuseum.org/2818/715/V0616558F.jpg,V0616558F.jpg,1945249
http://fm-digital-assets.fieldmuseum.org/2818/529/V0616559F.jpg,V0616559F.jpg,2137785
http://fm-digital-assets.fieldmuseum.org/2818/590/V0616560F.jpg,V0616560F.jpg,2249909
http://fm-digital-assets.fieldmuseum.org/2818/737/V0616561F.jpg,V0616561F.jpg,0616561
http://fm-digital-assets.fieldmuseum.org/2818/625/V0616562F.jpg,V0616562F.jpg,1721401
http://fm-digital-assets.fieldmuseum.org/2819/311/V0616563F.jpg,V0616563F.jpg,1725131
http://fm-digital-assets.fieldmuseum.org/2818/888/V0616564F.jpg,V0616564F.jpg,1725130
http://fm-digital-assets.fieldmuseum.org/2818/340/V0616565F.jpg,V0616565F.jpg,2157259
http://fm-digital-assets.fieldmuseum.org/2818/796/V0616566F.jpg,V0616566F.jpg,2287245
http://fm-digital-assets.fieldmuseum.org/2818/400/V0616567F.jpg,V0616567F.jpg,1724516
http://fm-digital-assets.fieldmuseum.org/2818/472/V0616568F.jpg,V0616568F.jpg,1724343
