url,image_name,accession_number
http://fm-digital-assets.fieldmuseum.org/2819/164/V0616472F.jpg,V0616472F.jpg,1797666
http://fm-digital-assets.fieldmuseum.org/2819/041/V0616473F.jpg,V0616473F.jpg,1988918
http://fm-digital-assets.fieldmuseum.org/2819/197/V0616474F.jpg,V0616474F.jpg,1988919
http://fm-digital-assets.fieldmuseum.org/2819/199/V0616475F.jpg,V0616475F.jpg,1989098
http://fm-digital-assets.fieldmuseum.org/2818/617/V0616476F.jpg,V0616476F.jpg,1929017
http://fm-digital-assets.fieldmuseum.org/2818/533/V0616477F.jpg,V0616477F.jpg,1864045
http://fm-digital-assets.fieldmuseum.org/2818/397/V0616478F.jpg,V0616478F.jpg,1816226
http://fm-digital-assets.fieldmuseum.org/2818/552/V0616479F.jpg,V0616479F.jpg,1724689
http://fm-digital-assets.fieldmuseum.org/2818/958/V0616480F.jpg,V0616480F.jpg,581082
http://fm-digital-assets.fieldmuseum.org/2818/424/V0616481F.jpg,V0616481F.jpg,713779
http://fm-digital-assets.fieldmuseum.org/2818/709/V0616482F.jpg,V0616482F.jpg,1395137
http://fm-digital-assets.fieldmuseum.org/2818/994/V0616483F.jpg,V0616483F.jpg,<not-found>
http://fm-digital-assets.fieldmuseum.org/2818/700/V0616484F.jpg,V0616484F.jpg,1035215
http://fm-digital-assets.fieldmuseum.org/2818/221/V0616485F.jpg,V0616485F.jpg,575652
http://fm-digital-assets.fieldmuseum.org/2818/242/V0616486F.jpg,V0616486F.jpg,1141060
http://fm-digital-assets.fieldmuseum.org/2819/210/V0616487F.jpg,V0616487F.jpg,1800119
http://fm-digital-assets.fieldmuseum.org/2818/312/V0616488F.jpg,V0616488F.jpg,2107526
http://fm-digital-assets.fieldmuseum.org/2819/075/V0616489F.jpg,V0616489F.jpg,2107527
http://fm-digital-assets.fieldmuseum.org/2818/632/V0616490F.jpg,V0616490F.jpg,1632244
http://fm-digital-assets.fieldmuseum.org/2819/208/V0616491F.jpg,V0616491F.jpg,894500
http://fm-digital-assets.fieldmuseum.org/2818/830/V0616492F.jpg,V0616492F.jpg,665413
